Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Cabo Verde,CPV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,405.0795988,405.838904,384.4793773,363.7604946,340.4154581,350.4593224,493.8691855,607.2168565,671.0080259,677.0710594,743.4298033,754.7163116,825.7015214,1111.605795,907.8535312,1017.938629,1043.313303,977.5951086,1026.617448,1155.860389,1015.064292,1054.12774,1119.725033,1449.61899,1619.494656,1617.736908,1793.656823,2488.565294,2867.653941,2682.417536,2504.829928,2790.987746,2540.035238,2585.151965,2602.397711,2201.208052,2178,,129
Kiribati,KIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,591.8018234,591.1177086,676.4962997,689.765723,559.1390145,445.0236931,433.3838085,509.726877,613.995446,592.0110198,615.9982748,978.309458,982.2692804,908.3563653,1037.310963,1112.269078,1104.899262,1319.579395,1329.392271,1269.857328,1213.850614,1198.417043,1247.048077,1434.988906,1607.270763,1625.018673,1586.798688,1761.330079,1914.12202,1682.886731,2031.719721,2174.026124,2394.263614,2542.239592,2960.026952,2874.560919,2139,,152
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,559.1864817,549.6733913,501.4501956,525.1369437,550.1957083,478.9880265,518.4111894,570.0792131,649.9377371,623.230751,555.2419915,635.613532,646.6413857,687.7754994,776.6380095,610.172666,674.1171305,716.2008018,541.5388927,448.0784425,426.5512774,366.3690355,344.3348704,378.2939618,395.7347392,494.099893,807.3426447,998.0476784,1162.170581,1200.531915,1416.153528,1784.221957,2166.277093,2225.231039,2386.145589,2173.404846,2057,,119
Honduras,HND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,243.4377336,258.908221,282.6801746,309.3919224,330.0618023,377.4439205,451.8358131,499.4064694,557.3586842,609.3485283,656.7967945,631.2489078,669.4191903,700.8799875,752.6392986,763.304773,802.2401085,741.4921263,651.7348943,513.0768399,502.3421266,542.3696641,566.6507734,543.9903348,592.4283492,598.6097284,686.7337657,753.1733598,764.4550993,990.4508968,1026.18957,1023.210708,1039.48576,1081.826642,1167.42805,1269.4105,1434.741571,1569.548079,1612.022973,1695.727965,1852.615321,1881.029119,1829.354398,1895.809771,2019.976905,2049,,105
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.4387152,,,,,,,,,,,,1836.242602,1904,,175
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.2565296,413.5820624,466.1226092,388.2128898,267.5392187,299.2992293,367.5216603,420.9647551,539.6523428,721.959907,832.9111825,954.4677646,1209.5591,1688.691866,1462.896153,1636.360249,1999.493979,2139.066543,2339.765148,2326.751393,1841.155785,1896,,44
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7410616,638.155442,462.2639329,341.1848005,290.4733024,292.6719699,357.3903532,410.5502548,451.0645873,650.0838937,854.1217336,992.2147443,1210.525277,1314.53535,1431.968869,1656.624813,1798.592742,1911.796912,1886,,87
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4364094,206.4742582,230.831367,252.9762656,256.4012117,665.715085,722.7491438,755.5470289,767.0437707,817.0998369,839.2568062,875.9210312,889.9214175,868.2184433,872.6903607,942.0589452,1031.861844,1075.155666,1172.519028,1359.633611,1313.522855,1335.79285,1469.966783,1561.047339,1604.932764,1717.064799,1832.28023,1876,,127
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,212.852343,146.6396251,186.6746369,218.5344202,294.47829,360.8649189,455.8790481,434.314605,441.9910185,420.2103484,611.1158823,676.2281192,579.5411799,372.1539762,270.0152716,256.0578662,169.0278777,185.0325158,201.7218763,156.4633178,183.7414105,187.6532453,191.4103508,68.54108332,93.91053315,175.7178781,209.7792988,214.7645082,204.4683217,235.8657884,242.604336,250.3464169,349.0282929,377.2435608,466.437341,552.3144412,778.6313956,839.7274588,1016.324919,832.9126694,1865.485841,1932.310402,2155.032277,2344.710735,2630.353822,2242.151492,1831,,169
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.08595315,79.51550222,120.9182534,122.1102181,162.5592622,200.9275474,254.8812571,296.082301,318.9280625,321.8071599,330.335124,371.7473447,390.5449911,414.2665255,457.3930834,503.9156798,561.9581122,628.8542631,728.6964351,914.4208433,976.1804005,1061.410567,1209.673532,1391.306044,1519.046686,1641.563189,1701.278439,1810,,82
Angola,AGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,390.8967401,406.9262451,353.1213113,337.7341722,498.1468049,419.0571471,461.8442615,2.128149855,7.18168832,-51.5616455,45.56075769,74.23337232,109.3019068,140.5562043,15.42949424,-15.04187229,83.42821067,224.8884992,267.7905839,281.2759143,226.4059786,453.7575313,629.2704433,251.732843,902.6093382,1095.241414,1217.678006,1486.53816,1854.945538,2090.854918,2062.99344,1777,,182
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,118.5754898,119.5196666,125.8638098,144.5822718,175.5381697,190.714564,199.632816,221.3770767,245.2013546,257.1565321,316.4864832,335.1144661,334.498852,316.1235957,302.2994545,309.6982009,315.524428,334.9698746,351.180293,350.1828036,367.5317789,350.1090072,364.7893893,369.0892891,409.0837246,456.9234781,494.815278,502.869139,447.5055501,476.6022743,484.0050444,475.6158121,502.3917313,565.1871233,630.6033514,704.1075646,821.6263098,995.8706646,1079.833337,1129.378462,1401.574532,1543.693616,1604.239632,1648.601054,1735.93672,1724.709048,1771,,#N/A
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,440.9546875,585.7990856,426.0046414,249.8968529,131.0512453,153.0638993,179.9577529,205.6862278,218.9647979,252.2302817,285.4747175,310.6611579,324.7583119,291.1506072,205.3662593,238.4856473,271.0813195,271.6333086,265.6344387,287.1036412,336.489382,387.3644044,435.5068225,539.4126143,644.1822008,706.1304807,778.9751384,943.7366372,1126.675475,1322.160218,1471.999545,1608.173835,1753,,139
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,198.9267309,169.945724,181.6282022,181.1351684,235.2101948,281.9452974,332.2525735,335.2483665,366.218535,378.2347691,486.4903773,543.4903029,511.8457565,410.9628193,365.7988154,347.8217456,326.4444231,348.377326,373.6663519,347.4796741,346.7572238,364.9667867,354.284959,312.2761446,307.3465961,362.477954,391.0529322,387.3027024,370.3041812,378.7851168,382.4624431,370.1359413,401.6767041,450.3560515,524.3424929,584.6052099,742.3029807,828.3073492,957.1523869,905.8253151,1310.878019,1432.855807,1560.000435,1668.496746,1813.75732,1717.069038,1580,,#N/A
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,102.9507569,108.3605564,112.2131055,131.5516904,148.7032176,141.9526734,145.0537725,166.1695462,183.4226399,199.0278934,237.9136336,239.4941196,239.7717047,255.4104052,241.1974959,257.5315399,271.3089574,297.5062418,309.5567231,299.7372972,317.8114801,261.0403612,273.3707726,259.9216994,299.817585,322.6646346,345.9369571,360.0906483,360.4829744,385.8688226,382.5307508,389.6064742,406.3881127,471.6933595,546.3320499,619.2248521,690.6079293,888.3815477,851.0608475,955.8646067,1159.451205,1259.542638,1248.451734,1254.241915,1366.025674,1380.033125,1462,,130
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,153.482263,165.3727209,139.8718208,94.45594145,127.6981665,157.1347254,181.6446096,202.975964,241.6585817,260.7728468,302.8463102,347.7500179,366.4123365,340.2619637,351.9493477,335.0853396,314.4038554,330.3889388,363.4567837,365.2282316,352.8588804,383.4090448,391.1951427,403.8132806,395.0017649,452.5437299,454.3106823,434.4085594,422.3718736,418.665758,472.9779579,452.8570917,452.283308,525.8136465,601.8797406,654.6632173,795.4995992,868.6656635,956.2976381,950.958863,995.3076956,1187.48291,1230.465675,1247.437705,1302.590847,1428.11297,1444,,144
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,105.7950714,111.672344,112.7100978,125.2129429,147.6364329,152.9272695,145.976066,163.6821294,183.0378081,200.390433,236.637002,244.2463559,244.4658856,253.6904813,245.5561409,259.2977588,267.7249487,291.6042399,306.1875711,299.989848,315.1982514,273.9796531,284.1814612,276.1536613,306.9741088,333.5472999,357.5734878,368.1777645,367.8851643,386.9298801,391.1668434,394.065363,408.1848388,469.749072,538.3719496,603.9367443,676.2815566,842.5700274,836.8101348,923.9989197,1100.857302,1210.596926,1210.808526,1227.459679,1330.34131,1365.119137,1440,,#N/A
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,105.7950714,111.672344,112.7100978,125.2129429,147.6364329,152.9272695,145.976066,163.6821294,183.0378081,200.390433,236.637002,244.2463559,244.4658856,253.6904813,245.5561409,259.2977588,267.7249487,291.6042399,306.1875711,299.989848,315.1982514,273.9796531,284.1814612,276.1536613,306.9741088,333.5472999,357.5734878,368.1777645,367.8851643,386.9298801,391.1668434,394.065363,408.1848388,469.749072,538.3719496,603.9367443,676.2815566,842.5700274,836.8101348,923.9989197,1100.857302,1210.596926,1210.808526,1227.459679,1330.34131,1365.119137,1440,,#N/A
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,420.4833918,452.7761389,473.2901417,424.2536009,582.0444571,507.6542529,431.494277,506.9841701,638.978084,667.4830307,595.0147894,646.1371398,674.5150185,646.6064312,697.2698929,722.6194559,719.2841888,1314.656429,1056.581414,1056.539029,949.3415449,849.2674348,692.5802132,633.7887648,705.852385,738.4488967,769.0927266,707.0315188,693.3689123,590.8590047,618.2387766,774.3029459,1124.943135,1339.87323,1328.326242,1432.870899,1421,,104
Cote d'Ivoire,CIV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,264.4142719,296.877467,381.5123879,451.8149734,539.6458436,617.3166866,791.454169,930.672155,1002.473121,1061.722058,818.5689078,703.4949719,583.7512568,583.471824,558.8814898,734.8324503,767.6795024,754.0691138,659.3847911,697.9333607,669.4729037,698.7066344,666.598495,501.4033951,650.0703949,704.8385866,674.4460761,721.2123648,684.9483692,547.9893812,553.5255195,590.7727954,696.434671,771.5008722,830.1603097,829.9331234,946.0524815,1100.602702,1104.223249,1102.77322,1073.396017,1135.53436,1280.714333,1457.573376,1320.050528,1406,,142
Bangladesh,BGD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,108.5366062,165.6822337,250.2007879,126.6208442,115.3483661,155.6031688,179.2053849,203.8018939,225.7403492,200.5996919,188.4284024,197.345222,223.9959153,213.3988197,232.7378479,247.4331252,261.1790943,278.8046137,267.1672085,268.0139275,275.2558592,275.433394,302.6070439,360.8674455,368.2744211,374.1537015,376.8836141,384.8833406,380.7278359,382.7456655,413.5135713,441.9128798,463.649568,472.5038319,521.8356013,601.6744913,669.6691423,745.5683099,819.295655,844.3153987,936.8745548,1052.568076,1173.701486,1310,,176
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,124.9710348,143.0485118,156.9943231,182.1874331,190.5053979,193.1705893,240.6771359,275.039509,311.4412529,352.4932862,318.5931984,280.7809661,259.4844883,263.1880441,254.157356,287.273677,305.2361327,308.2793529,295.8337274,288.6554183,261.9118245,254.9778511,166.5995523,205.039231,250.8674332,333.7858396,359.4432096,378.3213589,337.9943202,325.2233383,324.710052,317.4433199,342.6189265,366.3582313,423.8654459,579.8506157,695.1797329,765.3323387,767.6062163,811.1815005,834.5589071,970.8355879,1034.175221,1101.109114,1121.070784,1226,,92
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.1564192,448.9418989,508.3821203,595.5449532,674.1366277,835.0706205,1063.270979,1017.078711,1148.905692,1228.971359,1316.335314,1334.771439,1427.777515,1284.924759,1194,,#N/A
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,192.4193468,210.5488942,261.0912474,321.0963767,345.7668582,359.8213368,377.5001939,416.9560147,445.3388625,563.5700881,578.5583558,529.8312984,472.1763483,433.9957531,378.8323839,408.3711154,460.5132366,490.1450972,485.1514522,467.7203069,486.1181994,471.4156077,437.3138485,405.4792124,459.5129423,467.1618155,472.5395429,442.5824368,434.8432073,431.0348025,393.4408095,412.1808877,511.0906575,612.9150299,681.5316335,771.9923284,844.4430864,883.6169105,886.9483589,1173.253709,1244.941211,1284.743498,1308.363626,1391.962351,1264.349335,1149,,#N/A
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,192.4193468,210.5488942,261.0912474,321.0963767,345.7668582,359.8213368,377.5001939,416.9560147,445.3388625,563.5700881,578.5583558,529.8312984,472.1763483,433.9957531,378.8323839,408.3711154,460.5132366,490.1450972,485.1514522,467.7203069,486.1181994,471.4156077,437.3138485,405.4792124,459.5129423,467.1618155,472.5395429,442.5824368,434.8432073,431.0348025,393.4408095,412.1808877,511.0906575,612.9150299,681.5316335,771.9923284,844.4430864,883.6169105,886.9483589,1173.253709,1244.941211,1284.743498,1308.363626,1391.962351,1264.349335,1149,,#N/A
Cameroon,CMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,159.3110103,180.1528509,196.7069242,244.496095,296.0762401,322.2650566,294.8287706,455.7778074,563.8550061,519.5539479,646.7675071,655.9174798,640.0734677,646.2613026,664.2467465,925.7351612,1001.81437,1011.704597,830.841719,772.2951768,852.2413298,757.6493782,1029.114626,669.0636233,591.7261536,618.0602055,618.9078887,615.7043812,625.3867228,513.6427855,524.866123,578.9543412,734.5373578,861.4965324,843.1374587,890.6815487,986.6790814,1109.900387,1132.438228,1083.684185,1166.297325,1112.605904,1206.355205,1299.661555,1141.000777,1148,,166
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,192.1873162,210.2949078,260.7757475,320.7078537,345.348215,359.3851953,377.0421526,416.4484887,444.7952966,562.8804061,577.8487903,529.1795785,471.5933659,433.4584291,378.3622181,407.8629825,459.9411693,489.5345058,484.5455842,467.1347346,485.5587886,470.7379741,436.5832894,404.7331575,458.7908989,466.4708753,471.7475219,441.7463537,434.01336,430.2572484,392.6790443,411.4159757,510.3049337,611.9161451,680.4502406,770.8145971,843.3791794,882.7466231,886.1574056,1172.439151,1244.063611,1283.822658,1307.24875,1390.913764,1263.319726,1148,,#N/A
IDA total,IDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,160.2558677,209.5566054,253.8313744,250.8560065,260.9412539,299.23565,313.5176015,372.2563048,389.995724,372.3953561,324.6505163,300.937976,298.7431805,294.7319608,300.5472089,314.8821199,297.8686898,305.0919782,312.6776939,299.5690676,281.4060005,254.4903273,289.7142388,318.2099129,320.8595691,318.1695334,320.4413588,329.9763875,315.8081145,331.7110201,363.8483955,410.5697737,454.3271509,537.7460402,611.6654053,715.4779652,710.6550541,894.736966,972.9111107,1032.894002,1088.719506,1184.234462,1147.543363,1103,,#N/A
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3402575,134.5977702,139.2824315,213.4894645,211.8864479,234.7816126,281.6816736,392.4165012,618.5637441,719.4856074,957.9081935,1137.619179,1073.428676,1075.615214,1131.538448,1032.300315,1087,,170
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,237.1582873,228.4293155,217.2098102,176.4957288,164.2898433,160.497706,162.697734,173.7974824,185.3154877,172.7636428,290.9648667,293.9961159,263.7618789,229.1375024,189.2816682,233.3328405,264.5068703,269.5217758,273.324952,269.7139999,279.2530871,263.2857588,309.1558801,342.000646,390.3544493,448.8175816,554.8121635,649.0427997,779.0066898,733.9777284,1017.215639,1093.541553,1195.804877,1264.736667,1378.908595,1208.792509,1077,,#N/A
Cambodia,KHM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.203203,278.4828092,271.6436639,237.835068,264.2941614,268.3431269,284.9637539,297.282898,317.6004532,354.6120302,413.0664983,467.0986549,547.5172646,639.2259931,622.133658,660.5672392,742.8323291,801.2540333,867.1091008,915.8701657,968.7968726,1056,,131
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,279.5104562,302.1976991,291.7247822,429.9417173,381.8986276,370.5833368,354.4754057,394.8289744,424.6769803,484.8118111,527.7740257,515.7384242,390.9114513,307.0337576,238.7013076,148.9308344,199.1722568,326.8404275,341.3037662,282.8449624,284.8526008,268.3403154,293.1415862,317.8942773,316.5295866,301.8463086,349.9051268,285.234832,271.7020689,278.8643662,310.6962876,310.508396,355.6583117,404.8205645,511.79981,697.0048002,716.5635419,955.8410586,839.7755839,981.1571464,1132.162005,1285.619629,1346.467393,1319.477631,998.9947737,967,,98
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,479.3740939,488.1470911,451.0792863,498.4826259,422.1269173,312.2693335,354.6827446,443.8464827,481.1612555,475.7352517,556.2350448,615.8280041,670.3989267,637.6434073,646.2769192,699.1348405,649.5466013,668.0785344,590.5607438,592.1525231,552.4156583,587.9670167,545.5853221,793.6659148,999.0472088,1048.023798,1074.135438,1156.372068,1130.962569,1058.808509,1294.791948,1370.507388,1247.745458,1141.474687,1128.569646,1061.700161,966,,100
Ghana,GHA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,252.8672281,215.4498653,245.4141652,282.0310882,265.9900655,257.8341211,297.1339085,340.5231834,363.1157994,385.1737007,360.9529894,336.0757288,326.7936666,337.2186093,329.4855459,400.7009295,338.9953463,337.727149,335.2706395,368.1737743,406.1078629,378.7797231,324.0218391,280.7005211,327.0963531,340.2685248,336.0760421,354.013974,368.1551134,223.5260533,231.3230856,257.9809765,296.0358492,339.6783014,402.839923,763.0538201,878.9900993,968.2842242,838.3300015,992.3857034,1116.138483,1078.600205,1234.522351,897.6137402,874.5849703,953,,108
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.7407219,382.251705,411.634936,312.9122984,196.8973693,178.565231,221.370557,272.8188295,286.0814136,291.0039023,307.4135978,344.6770848,373.1561346,384.5606669,417.9014393,454.0646253,543.3006079,653.9877338,794.9568142,849.2764301,988.0953088,1042.015805,1180.756367,1305.834798,1385.548581,1283.401687,934,,179
"Congo, Rep.",COG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,198.4968475,238.7512465,280.9020235,232.2344006,334.2451965,301.623622,301.1478575,308.4129009,323.637786,466.8442144,674.5704809,784.6708876,658.8219995,541.2157255,520.203483,552.8501386,617.708366,454.0711964,350.9121159,331.8114561,463.1170288,507.7502448,184.7785166,228.0954423,71.94650336,72.91130187,148.1212413,232.4351503,132.0035339,67.43830302,139.6586227,199.7820683,284.706883,226.2914134,118.5968852,71.90918078,310.1970571,502.8055055,630.0841181,510.5479731,310.8824289,456.5583611,801.9341358,1019.359399,1114.34038,901,,177
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,314.4853365,307.8956896,297.9173453,281.1747227,269.7977795,277.0159659,283.4012212,279.5096013,287.4738768,275.3780111,287.3585526,289.1530006,274.5054623,269.3690717,229.8307675,254.7633794,283.7806584,289.9670781,294.8660721,293.594071,306.9185797,291.5250419,299.1450142,322.8525074,355.5246367,391.1548378,435.4465735,504.200201,596.8302768,619.6290946,677.7339011,740.121818,764.4840774,792.3641278,862.1104785,857.1049639,863,,#N/A
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.128238,251.7363428,337.1432017,462.2637053,629.0556161,602.9988533,768.4172076,882.5604337,1032.928393,1126.194254,1191.961953,971.984566,818,,128
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,220.1072895,258.2147202,283.0215299,304.117282,397.4458772,402.2198327,403.660307,436.2513261,535.5353767,560.853432,491.0558576,475.0241812,415.2121233,390.422374,420.474389,582.2892086,678.0508287,646.5676676,616.4981693,699.6694094,662.3294274,692.745637,622.42773,406.500327,493.600118,501.1910978,444.2763683,467.6984618,463.8626453,411.5863578,423.3843723,449.0998856,567.0881339,649.1572253,685.7639313,717.8347528,845.05738,983.752982,900.0443682,885.2405963,936.845666,889.7025498,901.9573874,903.6966025,775.245905,803,,147
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,232.4383812,240.549088,244.0224611,255.9789769,257.390813,263.9977546,263.8134542,232.6903084,229.2075563,193.2977948,214.3341828,241.5224014,248.6481778,248.9698342,246.0568064,263.6138252,244.8263243,256.0854914,278.9141658,304.3117127,333.4160922,367.7509719,427.0012915,494.7558654,542.4127977,598.4229383,661.4923284,689.0143728,717.5751567,796.1024171,794.7819851,788,,#N/A
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.9921512,277.8333786,208.9694678,224.560716,257.8067684,265.0073501,317.3980241,355.7963256,409.502802,479.6699699,646.3866823,787.7809958,703.8047093,664.6557804,805.5106428,958.3363092,945.8174802,948.31444,825.3477463,784,,75
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.3632056,456.5781013,545.7039945,586.5615067,698.6673623,765.0675098,795.2783321,941.7202106,871.6679554,883.2324143,938.2950007,786.5189526,915.1313636,1033.097139,793.8414524,758,,162
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,389.0409871,464.2433869,552.8385128,642.7050561,683.5503771,648.2065688,634.4439183,619.7055884,709.9001067,879.2313138,1032.599103,1052.071502,921.7548183,729.4381831,621.5532143,658.6773505,686.4864002,762.9780764,790.5760698,815.994139,777.5903947,588.2132378,563.8358161,573.0692033,576.2418934,687.9288534,661.7568905,489.8603804,524.8683489,502.9391198,508.3484632,471.5450431,419.4907561,409.5487457,403.0743561,363.7851369,335.5356553,265.5032399,504.7842133,567.9713687,613.3711736,661.2531756,762.7751453,776.22471,755.7849639,750,,161
Comoros,COM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,364.314822,323.4157486,296.1354719,296.1120431,279.3884904,285.0008253,392.7074966,461.6833353,470.6349438,445.1554212,535.2831007,514.3825438,548.2830409,521.2050217,350.0014606,433.793597,414.1093924,373.6498628,363.3531578,369.9121178,329.375364,352.4236924,384.6739706,477.8035053,541.0019182,546.4733118,569.1559379,635.3271227,697.1860846,679.3595437,679.2656867,740.897679,707.728029,756.682723,778.2006616,666.2781844,716,,153
Haiti,HTI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.8897096,400.8945967,438.5796198,483.0775484,455.5097824,404.1171624,381.0949222,317.8581627,372.6468484,444.4553972,483.4732079,587.9897551,640.8350198,635.9825495,625.4693846,703.9064743,729.1454175,766.0837643,782.5089418,766.2347292,694,,181
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,353.4499396,337.3426416,326.2922687,301.1457526,284.1012774,285.5383465,319.6952861,324.4829353,332.3711141,308.3101057,311.9626791,318.1454585,292.7333339,292.9927408,233.0485289,254.7575257,275.3137309,279.4458037,285.435319,281.7438796,288.4857538,263.3215688,275.6953195,298.2631079,330.2442264,365.677561,412.7980815,472.8665166,550.5932856,556.3692761,577.1297033,622.5055624,646.4365871,659.2559454,720.2041639,699.1850345,686,,#N/A
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,69.77820834,79.31739843,73.18321345,89.68668124,112.2065846,101.9171563,90.9792298,103.7172341,119.5481642,122.1462808,140.6658032,144.228441,144.4137101,151.6418305,148.6567985,157.6666497,159.3248089,187.5723727,186.6545826,186.8889931,197.2325442,165.8319013,173.8247809,188.9445157,197.9133249,200.4658029,213.3046482,205.124687,206.7712674,221.7204436,237.3191497,233.4288885,241.7662799,271.2499083,299.5186856,328.1550303,368.1847082,443.7791997,452.3058964,550.5346796,642.8093965,635.7159171,641.4875853,663.9353587,700.6030879,681,,107
